transaction_id,transaction_date,transaction_time,transaction_qty,branch_id,product_id,isflagwolt
2632,2024-07-15,18:49:21,3,28,2,NO
162,2024-04-05,20:56:46,2,81,6,NO
7315,2024-10-10,12:04:19,2,82,1,NO
8534,2024-10-04,06:21:49,1,16,5,NO
3441,2024-04-18,08:51:56,2,16,4,NO
2600,2024-04-24,21:29:04,2,81,6,NO
5783,2024-10-05,16:00:00,3,32,9,NO
2656,2024-02-14,16:19:04,1,26,2,NO
6350,2024-09-26,17:17:06,7,55,5,NO
6582,2024-02-12,15:07:17,3,64,4,NO
7402,2024-11-01,07:09:49,3,2,6,NO
2218,2024-07-17,20:18:28,8,29,6,NO
6922,2024-11-20,22:58:23,4,21,3,NO
8275,2024-06-26,11:11:22,8,17,5,NO
6208,2024-04-06,06:34:29,2,79,2,NO
2663,2024-04-22,07:43:53,1,38,5,NO
9419,2024-07-14,07:36:53,3,71,9,NO
344,2024-11-09,07:43:57,3,42,8,NO
8818,2024-06-02,06:00:59,2,30,1,NO
8026,2024-03-14,21:48:35,3,8,6,NO
862,2024-02-18,12:38:57,1,43,6,NO
1386,2024-10-15,01:29:09,3,3,6,NO
2468,2024-01-12,13:40:52,8,27,9,NO
1117,2024-12-03,08:15:28,7,64,9,NO
6903,2024-08-18,17:22:38,6,22,1,NO
7537,2024-09-16,22:51:48,1,25,6,NO
8805,2024-09-06,21:12:27,2,62,1,YES
9408,2024-12-05,08:48:22,1,49,4,NO
8270,2024-07-03,00:43:46,2,18,3,NO
8609,2024-06-30,02:38:16,7,16,2,NO
7046,2024-02-15,03:03:07,3,52,5,NO
7657,2024-12-22,19:58:28,1,22,3,NO
3609,2024-08-14,16:06:04,8,62,3,NO
2541,2024-01-19,06:20:37,2,74,7,YES
6129,2024-02-29,18:58:57,2,46,8,NO
1817,2024-04-22,06:55:15,2,63,9,NO
2000,2024-06-07,14:10:57,2,40,4,NO
9677,2024-09-25,09:47:13,2,17,3,NO
4318,2024-02-19,04:49:18,2,70,1,NO
6694,2024-08-03,02:49:57,2,11,3,NO
3498,2024-07-13,15:43:50,3,64,3,NO
2157,2024-07-19,10:32:03,2,64,1,NO
4029,2024-11-29,16:06:12,4,39,2,NO
2501,2024-06-25,04:27:08,4,48,3,NO
9725,2024-12-18,15:31:19,6,70,1,NO
5511,2024-07-31,01:42:44,7,64,7,NO
7689,2024-06-19,22:44:24,4,82,2,NO
1539,2024-07-29,09:03:23,3,45,7,NO
5454,2024-10-24,23:21:08,3,7,4,NO
1204,2024-01-29,15:37:22,7,9,2,NO
2219,2024-08-24,23:42:19,8,50,6,NO
2246,2024-08-15,07:17:52,4,56,4,NO
2763,2024-05-26,23:32:02,1,36,8,NO
2160,2024-02-29,14:33:44,1,27,2,NO
3177,2024-08-01,12:39:41,3,31,6,NO
1859,2024-09-27,01:06:43,6,14,4,NO
8991,2024-07-22,07:41:26,8,65,8,NO
3282,2024-12-26,08:30:29,2,17,6,NO
1042,2024-02-09,10:05:27,3,79,5,NO
9686,2024-07-14,21:57:43,3,26,8,NO
2894,2024-09-11,12:03:17,2,75,4,NO
5164,2024-06-11,19:30:27,3,69,7,YES
3729,2024-05-11,08:23:08,3,70,2,NO
3220,2024-10-10,15:38:11,2,73,1,NO
1866,2024-07-01,17:54:57,1,14,9,NO
5412,2024-12-15,09:13:12,3,24,3,NO
3578,2024-05-17,06:40:56,1,73,6,NO
2134,2024-02-13,01:28:11,4,54,7,NO
5011,2024-08-16,06:08:29,1,58,4,NO
7795,2024-01-03,06:04:04,3,49,3,NO
6620,2024-11-06,02:33:40,5,3,7,NO
2058,2024-10-29,13:34:53,3,12,1,NO
6832,2024-04-15,13:24:31,3,25,4,NO
7029,2024-03-31,04:09:52,4,45,3,NO
4229,2024-12-12,20:47:03,3,21,8,NO
1028,2024-07-05,22:07:08,4,64,3,NO
6314,2024-07-12,03:52:24,6,83,3,NO
1632,2024-04-08,05:03:15,3,75,5,NO
3408,2024-07-18,15:12:35,4,66,1,NO
6629,2024-04-20,09:25:07,7,35,6,NO
3868,2024-12-22,20:55:16,3,46,8,NO
5662,2024-11-15,00:16:49,1,72,3,NO
9694,2024-03-01,03:57:25,3,63,9,NO
6198,2024-02-22,23:52:56,6,82,9,NO
7596,2024-11-21,21:20:01,1,34,8,YES
1745,2024-12-28,14:09:19,7,22,9,NO
448,2024-08-04,11:57:58,4,74,1,NO
8344,2024-11-29,12:47:15,2,16,4,NO
7335,2024-12-04,15:11:42,1,57,6,NO
113,2024-02-17,12:17:45,1,1,3,NO
6865,2024-09-05,22:58:00,4,63,4,NO
4700,2024-03-24,14:25:30,2,39,9,NO
9623,2024-05-14,09:18:50,1,55,2,NO
3125,2024-03-31,22:22:02,3,1,9,NO
5993,2024-11-26,19:26:46,6,83,1,NO
7663,2024-08-05,07:33:35,3,71,9,NO
9376,2024-12-05,07:52:19,3,68,1,NO
460,2024-02-22,02:21:02,5,55,4,NO
1375,2024-05-27,12:24:59,3,65,4,NO
1135,2024-07-22,05:16:56,2,25,7,NO
4089,2024-03-27,19:17:55,1,3,8,NO
2275,2024-07-17,08:51:05,3,46,8,NO
2109,2024-02-25,09:52:11,4,33,1,NO
529,2024-05-04,22:21:49,2,50,9,NO
904,2024-07-13,04:51:46,2,78,7,NO
2164,2024-07-09,05:03:39,4,81,8,NO
6799,2024-10-05,04:23:12,2,48,4,NO
6128,2024-02-15,11:58:37,7,25,6,NO
7374,2024-05-09,11:06:44,2,1,9,NO
9213,2024-09-04,10:54:59,1,46,3,NO
3833,2024-08-28,09:47:50,2,33,9,NO
6478,2024-12-08,10:17:02,3,28,8,NO
7918,2024-08-04,23:55:38,4,83,2,NO
2271,2024-05-15,06:34:15,1,66,1,NO
3414,2024-01-11,05:37:01,2,70,3,YES
1730,2024-10-29,20:17:08,8,28,5,NO
3390,2024-05-31,20:13:51,4,49,8,NO
6492,2024-07-07,07:27:23,2,26,9,NO
5818,2024-05-11,06:49:33,1,59,5,NO
6769,2024-11-27,04:28:35,2,10,8,NO
6804,2024-06-16,16:11:55,1,5,6,NO
7562,2024-05-24,09:17:00,1,75,2,NO
8784,2024-09-10,12:14:56,3,71,1,YES
3300,2024-07-27,16:50:47,2,25,1,NO
6027,2024-07-17,00:46:49,3,43,2,NO
6035,2024-10-08,18:51:50,2,33,9,NO
2464,2024-02-02,21:47:42,1,55,9,NO
5175,2024-07-13,06:41:35,4,20,1,NO
5423,2024-09-29,16:45:44,4,81,9,NO
1954,2024-06-29,01:12:02,1,77,4,NO
218,2024-06-26,11:02:02,3,70,6,NO
1913,2024-05-22,11:19:48,7,13,7,NO
2652,2024-10-11,15:34:40,2,49,2,NO
8284,2024-05-26,14:28:21,3,1,4,NO
7581,2024-09-21,09:33:14,1,13,3,NO
9101,2024-01-05,02:08:45,6,60,7,NO
32,2024-02-04,14:47:00,1,47,2,NO
8191,2024-11-15,19:37:06,1,6,3,NO
9275,2024-10-23,04:51:42,1,57,8,NO
200,2024-10-27,22:58:42,3,69,1,NO
9175,2024-09-10,12:54:23,6,53,1,NO
5209,2024-09-17,17:10:23,8,31,3,NO
2991,2024-11-13,17:57:26,2,4,8,YES
8727,2024-05-13,02:13:54,3,53,7,NO
486,2024-01-20,06:01:38,5,46,8,NO
7705,2024-11-13,10:41:49,3,22,2,NO
9119,2024-11-02,13:47:48,2,81,3,NO
2191,2024-01-05,11:34:04,1,19,6,NO
7833,2024-06-16,14:05:07,1,27,2,NO
7511,2024-06-19,05:25:13,2,50,4,NO
9372,2024-07-18,15:18:26,1,44,9,NO
7715,2024-04-23,08:45:44,5,42,2,NO
2825,2024-08-12,01:22:04,6,21,2,NO
5709,2024-03-30,02:08:32,3,55,3,NO
7954,2024-05-05,23:08:31,3,74,3,NO
2077,2024-02-10,13:17:14,3,59,8,NO
4220,2024-12-15,22:53:29,7,22,6,NO
413,2024-08-09,06:52:22,2,55,9,NO
6460,2024-11-12,16:27:11,5,31,1,NO
1090,2024-11-18,10:29:08,1,54,3,NO
8045,2024-06-21,06:56:01,1,7,1,NO
9020,2024-03-24,09:47:19,4,8,9,NO
7271,2024-10-05,18:52:11,1,68,2,NO
6893,2024-06-12,07:41:45,2,42,1,NO
5675,2024-09-13,05:16:08,2,67,3,YES
4633,2024-01-27,01:50:09,6,59,3,NO
9066,2024-09-01,12:46:00,4,62,3,NO
6155,2024-04-20,12:25:50,1,57,5,NO
9656,2024-07-30,18:52:57,2,81,3,NO
4462,2024-01-04,16:39:41,2,23,2,NO
6772,2024-04-28,14:58:06,3,69,5,NO
4879,2024-04-19,21:25:25,7,63,8,NO
6895,2024-09-08,12:55:27,1,62,1,NO
9149,2024-06-02,11:24:55,2,50,5,NO
9060,2024-02-07,06:52:33,5,80,1,NO
1472,2024-06-02,17:35:30,1,25,2,NO
7263,2024-09-29,07:54:07,2,40,1,NO
3919,2024-08-26,12:31:12,3,3,5,NO
4088,2024-03-01,08:06:29,1,48,4,NO
3427,2024-01-19,21:02:57,3,46,3,NO
9938,2024-10-02,10:49:23,4,46,8,NO
4206,2024-01-03,00:47:22,5,81,8,NO
3843,2024-10-09,02:31:22,2,28,6,YES
6216,2024-12-28,03:29:05,2,57,7,NO
9937,2024-01-23,20:42:44,5,35,4,NO
8155,2024-04-27,16:59:04,7,20,5,NO
2009,2024-07-07,19:10:18,4,34,8,NO
2459,2024-03-04,18:42:46,3,61,5,YES
8985,2024-09-20,20:28:43,1,22,7,NO
4201,2024-06-01,03:52:45,8,55,1,NO
3752,2024-07-25,05:28:40,1,63,1,NO
2158,2024-09-01,21:35:24,3,39,5,NO
6655,2024-03-13,18:11:51,2,21,7,NO
7716,2024-10-29,12:30:08,2,22,3,NO
8647,2024-11-29,00:12:26,3,59,5,YES
2674,2024-07-13,07:11:12,2,15,4,NO
7362,2024-05-19,04:24:22,2,75,4,YES
1998,2024-03-14,22:29:42,4,35,4,NO
4530,2024-11-23,05:18:24,6,71,8,NO
3527,2024-10-17,08:23:34,4,13,9,NO
8699,2024-04-29,03:22:52,2,16,4,NO
2807,2024-02-02,14:50:07,5,25,9,NO
8769,2024-05-29,07:45:39,3,12,6,NO
400,2024-10-26,11:39:42,4,78,1,NO
1857,2024-08-15,19:34:51,1,46,5,NO
6581,2024-03-31,02:12:16,3,49,2,NO
225,2024-01-29,08:13:47,4,49,8,NO
4592,2024-12-18,06:02:05,3,17,4,NO
2245,2024-12-09,09:59:20,1,47,2,NO
2795,2024-07-17,07:24:43,3,44,7,NO
1023,2024-01-01,16:47:53,1,55,6,NO
1603,2024-03-21,09:02:41,6,28,2,NO
9030,2024-07-12,04:26:05,1,37,9,NO
5023,2024-08-29,05:32:24,1,64,5,NO
4681,2024-12-09,03:24:54,3,2,4,NO
7699,2024-04-21,22:16:12,3,47,4,NO
1805,2024-05-19,05:00:43,3,5,8,YES
6097,2024-07-11,13:08:58,3,54,4,NO
4875,2024-01-28,09:17:20,2,8,4,YES
9050,2024-10-11,08:39:46,4,35,8,NO
6140,2024-10-13,23:42:11,2,49,4,NO
2612,2024-07-25,16:10:52,3,73,6,YES
3764,2024-05-24,04:44:28,1,60,7,NO
9047,2024-02-21,02:34:55,4,11,9,NO
229,2024-07-09,00:58:16,4,1,9,YES
2471,2024-12-13,22:01:19,3,32,7,NO
3446,2024-12-17,10:41:03,7,66,1,NO
6726,2024-02-11,04:44:11,3,59,7,NO
776,2024-10-29,11:05:25,8,14,4,NO
8564,2024-02-25,09:04:42,7,80,7,NO
702,2024-10-22,01:18:23,3,9,2,NO
9248,2024-02-25,12:56:34,4,27,7,NO
2095,2024-04-08,03:37:20,3,61,2,NO
3243,2024-11-11,04:26:33,3,71,8,NO
7185,2024-11-23,06:40:37,3,54,5,NO
5414,2024-02-25,16:20:13,4,21,7,NO
4355,2024-01-25,21:26:29,1,21,1,NO
7645,2024-04-22,18:23:36,3,48,3,NO
3119,2024-07-03,07:12:56,8,6,9,NO
2842,2024-01-09,21:34:07,1,59,7,NO
6943,2024-05-21,08:05:44,3,41,9,NO
1893,2024-12-24,07:33:59,7,55,3,NO
3021,2024-05-21,06:31:31,4,20,7,NO
5794,2024-12-15,16:19:35,3,71,1,YES
8803,2024-04-25,08:59:59,4,56,1,NO
6105,2024-05-11,23:42:49,8,82,6,YES
9985,2024-09-22,12:01:33,8,56,8,NO
9320,2024-09-24,17:40:34,4,70,6,NO
7104,2024-05-31,20:22:22,3,66,2,NO
8092,2024-06-01,19:46:51,1,36,1,NO
3115,2024-03-11,04:33:47,8,49,1,YES
2094,2024-06-11,07:29:17,1,9,8,NO
1718,2024-03-12,04:23:22,2,68,4,NO
9801,2024-03-05,21:15:41,7,39,4,NO
7575,2024-12-22,09:37:28,2,1,9,NO
1444,2024-06-22,07:53:34,4,53,3,YES
8632,2024-01-29,08:02:57,3,43,4,NO
8124,2024-12-20,21:18:55,4,10,4,NO
9211,2024-08-19,12:53:13,3,83,7,YES
5469,2024-07-20,10:21:39,6,41,6,NO
8790,2024-10-04,03:33:44,4,67,3,NO
9904,2024-06-30,18:53:13,7,4,5,YES
3093,2024-10-07,10:27:05,2,70,3,NO
3979,2024-07-03,06:42:52,7,30,3,NO
2543,2024-12-20,01:55:58,2,1,5,NO
3142,2024-09-29,21:07:37,1,1,7,NO
9268,2024-10-12,01:16:27,1,28,9,NO
582,2024-09-21,02:49:29,2,31,4,NO
4785,2024-02-24,13:44:39,1,7,5,NO
8678,2024-03-20,19:22:03,1,13,8,NO
86,2024-10-15,22:06:14,3,35,4,NO
8979,2024-03-10,20:07:41,4,15,8,YES
1669,2024-04-08,09:07:13,1,40,7,NO
8586,2024-09-25,06:50:48,3,72,7,NO
6430,2024-10-05,07:20:37,4,71,8,NO
4264,2024-03-23,07:12:02,3,3,9,NO
9634,2024-04-28,16:15:14,4,59,8,NO
3687,2024-06-03,08:27:31,4,16,2,NO
1856,2024-12-03,20:11:06,1,49,8,NO
4846,2024-08-08,07:09:16,4,28,3,NO
3437,2024-02-25,09:40:12,1,24,7,NO
741,2024-10-25,17:43:15,2,45,6,NO
3579,2024-05-18,15:30:02,1,1,8,NO
5007,2024-05-16,02:02:35,4,47,2,NO
2812,2024-05-16,16:56:56,2,60,8,NO
3058,2024-08-11,00:15:15,2,27,6,NO
4733,2024-12-10,16:36:13,8,7,2,NO
282,2024-08-04,18:45:19,1,66,2,YES
9344,2024-05-12,18:01:09,1,8,4,NO
4859,2024-05-16,17:17:29,3,26,4,NO
9599,2024-08-29,02:15:44,6,28,1,NO
8036,2024-08-20,09:31:56,3,69,1,NO
5490,2024-11-18,20:38:53,3,43,8,NO
8624,2024-08-23,19:55:33,4,6,4,NO
4290,2024-12-04,13:17:10,3,73,8,NO
2232,2024-01-24,06:52:27,8,78,9,NO
3660,2024-11-04,18:21:12,3,46,2,NO
8852,2024-11-04,04:18:41,2,55,1,NO
2885,2024-10-26,19:03:09,3,48,4,NO
7764,2024-12-22,07:04:45,2,44,5,NO
4328,2024-03-20,22:45:20,2,54,1,NO
6152,2024-09-03,16:23:16,7,60,4,NO
9807,2024-02-24,21:36:52,1,57,8,NO
3340,2024-09-14,11:00:50,4,18,1,YES
3222,2024-09-25,16:37:16,3,50,6,NO
7810,2024-08-07,16:48:04,5,29,6,NO
3017,2024-08-10,01:41:32,2,66,7,NO
4971,2024-02-26,22:26:41,7,42,5,NO
4260,2024-09-08,12:39:49,2,16,5,NO
9389,2024-06-16,04:55:21,8,30,8,NO
7874,2024-04-05,13:29:46,3,36,1,NO
3309,2024-11-14,05:32:44,3,50,8,NO
7558,2024-12-07,05:25:40,4,16,2,NO
6418,2024-11-02,03:17:45,4,51,1,YES
2497,2024-09-19,01:25:38,4,25,1,NO
4151,2024-12-06,19:20:05,1,59,6,NO
192,2024-03-10,07:41:51,2,73,2,NO
4781,2024-11-19,17:50:35,4,48,8,NO
2908,2024-06-19,12:28:10,1,77,9,NO
7461,2024-08-04,02:08:34,4,51,2,NO
6710,2024-12-23,11:33:24,3,19,8,YES
381,2024-02-21,23:00:50,2,78,8,NO
8568,2024-06-26,04:01:53,2,53,4,NO
2684,2024-07-19,00:38:14,3,50,9,NO
7298,2024-06-19,20:16:59,1,58,6,NO
2618,2024-01-21,22:02:40,5,44,8,NO
8808,2024-08-12,19:03:02,4,58,8,NO
8659,2024-08-03,15:40:12,8,67,9,NO
4078,2024-11-28,08:01:02,2,26,1,NO
8278,2024-03-24,21:39:01,3,12,3,NO
3358,2024-11-29,22:14:42,7,81,1,YES
5935,2024-02-25,06:04:28,2,10,3,NO
2551,2024-11-04,16:37:42,4,66,8,NO
9316,2024-01-12,06:40:24,7,36,6,NO
9258,2024-10-17,05:13:17,1,61,5,NO
8454,2024-10-11,00:44:54,1,16,1,NO
4226,2024-10-27,21:55:12,3,81,5,NO
9879,2024-10-17,02:05:55,1,1,9,NO
4567,2024-02-24,09:37:06,1,9,3,NO
5576,2024-02-08,03:31:32,5,9,9,YES
6873,2024-02-28,13:50:04,4,78,2,NO
5697,2024-08-22,14:38:31,2,59,9,NO
5897,2024-08-25,12:10:31,7,51,4,NO
8416,2024-11-17,13:20:09,4,49,7,NO
2511,2024-11-15,12:33:40,2,27,9,NO
4726,2024-06-02,19:41:07,1,44,9,NO
3863,2024-08-31,03:17:26,6,21,6,NO
2166,2024-11-23,18:32:41,3,74,6,NO
1583,2024-02-19,06:19:23,3,37,1,NO
8870,2024-02-05,01:19:54,4,19,5,NO
9367,2024-08-08,00:02:52,1,55,3,NO
7742,2024-12-06,05:43:53,4,34,8,NO
9533,2024-02-21,01:44:18,3,23,5,NO
329,2024-02-04,15:48:30,4,50,9,NO
2149,2024-10-17,02:04:06,2,67,8,NO
7145,2024-02-06,21:38:24,7,49,7,NO
9512,2024-11-20,10:20:58,3,15,4,NO
5992,2024-12-08,18:43:47,8,30,8,NO
765,2024-10-30,07:09:18,4,34,4,NO
5528,2024-03-16,10:43:56,1,51,9,NO
1084,2024-06-28,13:44:44,6,58,4,NO
6149,2024-05-06,12:46:20,2,8,2,NO
993,2024-03-01,06:39:09,6,39,9,NO
3369,2024-04-20,09:56:15,4,67,4,NO
6247,2024-06-24,02:46:51,3,10,4,NO
6550,2024-09-05,00:41:59,1,22,7,NO
464,2024-05-29,11:08:05,3,1,9,NO
2833,2024-11-28,19:36:22,4,2,1,NO
9540,2024-07-19,06:07:40,7,38,3,NO
4194,2024-06-24,21:13:12,4,59,1,NO
2054,2024-06-18,18:46:24,4,3,6,NO
2006,2024-12-30,00:48:00,2,32,9,NO
7871,2024-03-29,22:52:23,1,65,7,NO
643,2024-01-04,10:48:15,3,22,9,NO
7166,2024-10-24,05:45:40,1,43,2,NO
3212,2024-02-24,05:07:45,2,33,7,NO
4999,2024-11-05,04:32:33,3,77,7,NO
2116,2024-12-19,17:55:43,2,62,3,NO
7925,2024-05-20,04:34:47,3,37,4,YES
1713,2024-03-22,18:42:29,7,76,5,NO
2548,2024-01-11,20:18:26,3,78,3,YES
3653,2024-06-19,02:44:06,1,45,1,NO
4865,2024-10-22,07:07:01,8,29,4,NO
5091,2024-12-11,17:14:47,4,30,2,NO
9844,2024-01-17,15:49:20,3,43,2,NO
6797,2024-06-29,02:44:23,1,41,9,NO
8695,2024-01-22,01:18:32,1,64,1,NO
3034,2024-01-04,06:15:21,4,46,9,NO
1382,2024-03-20,10:08:15,2,49,9,NO
3883,2024-06-30,16:42:36,3,50,1,NO
3416,2024-02-23,20:53:36,1,70,4,NO
3879,2024-06-19,13:38:16,1,28,7,NO
919,2024-06-21,03:58:38,4,16,3,NO
9601,2024-12-29,06:02:43,7,4,3,NO
7604,2024-10-24,12:50:56,1,77,1,YES
4308,2024-08-09,03:31:18,3,19,4,NO
4640,2024-03-28,17:38:19,1,34,4,NO
144,2024-12-25,22:51:05,4,54,3,YES
5397,2024-10-11,02:23:29,1,77,9,NO
4114,2024-05-10,12:40:02,4,59,7,NO
1224,2024-04-28,02:18:14,6,38,9,NO
3295,2024-02-12,17:34:24,5,9,9,NO
975,2024-10-24,00:04:53,1,75,1,NO
5796,2024-05-06,05:33:22,1,49,1,NO
9243,2024-02-03,10:35:40,1,13,5,NO
809,2024-11-16,04:29:08,4,21,4,NO
757,2024-06-19,18:55:40,2,26,3,NO
5403,2024-05-07,01:48:21,7,55,1,NO
5801,2024-03-13,07:32:15,5,26,1,NO
9104,2024-12-19,15:02:09,4,53,9,YES
9971,2024-02-04,13:32:23,1,45,4,NO
8675,2024-07-31,05:20:12,4,33,2,NO
8391,2024-10-07,12:39:17,3,23,1,NO
6070,2024-02-04,06:56:24,4,23,9,NO
3314,2024-01-19,13:54:32,4,62,9,NO
2800,2024-12-09,04:27:08,4,49,5,NO
4356,2024-02-16,20:49:38,1,24,9,NO
138,2024-10-16,06:54:48,3,26,2,NO
4375,2024-12-26,06:45:12,1,53,3,NO
567,2024-12-09,20:41:12,2,25,5,NO
324,2024-08-02,08:30:11,1,7,5,NO
5608,2024-11-25,22:47:31,8,9,6,NO
166,2024-03-31,22:52:16,3,66,8,NO
7086,2024-07-07,04:40:58,4,64,2,NO
4684,2024-02-28,08:48:05,1,20,3,NO
4709,2024-04-01,00:53:31,1,83,8,NO
4992,2024-10-05,22:51:05,2,50,7,NO
7457,2024-05-05,13:46:20,4,83,4,NO
6231,2024-03-09,04:28:57,1,21,4,NO
1337,2024-08-18,14:27:34,3,30,5,NO
7488,2024-07-20,11:41:38,3,75,9,NO
3750,2024-05-19,12:30:42,3,16,2,NO
5381,2024-04-10,20:47:56,8,22,8,NO
7034,2024-07-29,07:33:59,6,34,6,NO
9896,2024-01-07,11:25:59,3,12,2,NO
8776,2024-03-01,14:27:07,2,56,9,YES
525,2024-03-13,05:54:12,2,59,4,YES
6518,2024-11-30,18:33:54,7,21,3,NO
3949,2024-05-15,19:33:12,8,66,1,NO
9086,2024-10-30,12:32:06,6,41,3,NO
8795,2024-10-17,14:02:45,3,39,4,NO
9374,2024-03-31,23:17:05,5,49,5,NO
8712,2024-03-02,00:00:53,4,33,6,NO
9347,2024-08-01,08:48:45,7,40,7,NO
2660,2024-04-25,06:00:52,3,79,4,NO
1116,2024-01-01,05:57:17,2,12,2,NO
8139,2024-12-01,08:31:37,4,32,4,NO
2075,2024-01-25,21:01:31,1,62,9,NO
4627,2024-02-23,06:45:24,4,13,3,NO
100,2024-10-19,00:52:13,4,54,8,NO
110,2024-09-23,21:12:56,2,42,5,YES
5522,2024-08-28,03:22:03,1,28,1,NO
5458,2024-05-12,10:17:47,6,71,8,NO
6845,2024-11-15,07:02:45,2,75,2,NO
9845,2024-07-23,19:33:02,3,19,7,NO
6059,2024-07-26,21:53:24,2,60,5,NO
4214,2024-07-08,16:16:46,8,42,7,NO
6266,2024-09-09,09:41:44,8,13,5,NO
4205,2024-12-10,07:05:41,4,71,1,NO
3139,2024-03-10,14:31:46,6,81,6,NO
3805,2024-03-20,19:03:37,1,65,5,NO
8293,2024-10-18,09:58:37,8,55,7,NO
7965,2024-12-10,06:07:49,6,79,3,NO
8215,2024-05-06,06:40:56,2,23,8,NO
1052,2024-03-31,14:07:00,5,64,9,NO
1441,2024-02-03,10:00:50,5,63,7,NO
8149,2024-11-19,15:08:33,7,36,2,NO
8117,2024-04-13,00:28:17,5,48,6,NO
3507,2024-08-20,09:49:53,8,16,7,NO
9343,2024-02-12,07:22:32,1,1,6,NO
2357,2024-06-27,23:13:48,2,75,6,NO
4429,2024-01-31,04:23:38,4,66,4,NO
9218,2024-02-24,16:28:14,2,5,2,NO
1653,2024-01-26,00:23:53,2,29,3,YES
2031,2024-08-12,08:31:39,2,74,1,NO
4758,2024-02-12,12:49:27,3,21,1,NO
2136,2024-10-24,03:50:46,2,75,5,NO
7916,2024-04-23,17:47:23,2,38,5,NO
6331,2024-10-21,05:19:08,6,37,8,NO
6069,2024-11-29,06:41:52,1,14,7,NO
7797,2024-05-02,16:40:49,3,29,4,NO
3692,2024-10-26,18:33:51,1,45,3,NO
7078,2024-02-19,00:04:34,3,60,3,YES
5726,2024-03-01,01:39:58,3,3,1,NO
7081,2024-07-26,14:39:40,1,22,9,NO
6215,2024-06-25,00:20:06,6,8,6,NO
9969,2024-12-09,18:09:27,4,21,7,NO
7424,2024-04-20,03:19:45,8,81,1,NO
5931,2024-07-06,11:54:01,7,6,8,NO
7961,2024-01-18,03:17:04,1,65,3,NO
4573,2024-03-14,23:22:12,4,55,3,NO
2985,2024-05-01,23:27:39,4,23,6,YES
3775,2024-06-01,19:32:44,4,57,9,NO
9352,2024-09-07,15:19:10,4,8,8,NO
3214,2024-03-04,12:36:33,1,74,6,NO
3537,2024-06-20,08:40:37,4,63,4,NO
6984,2024-01-12,05:02:39,5,41,7,NO
9886,2024-01-20,16:24:56,4,26,2,NO
492,2024-03-24,17:56:20,3,33,1,NO
8204,2024-10-29,23:22:36,1,41,5,NO
2198,2024-02-15,23:10:50,2,55,4,NO
4251,2024-06-28,22:05:18,2,82,1,NO
6782,2024-09-16,22:24:47,4,80,7,NO
5450,2024-06-24,09:24:14,1,9,8,NO
3364,2024-04-19,07:41:02,1,1,3,NO
4473,2024-08-21,14:06:14,4,28,9,NO
1439,2024-12-30,12:07:42,7,4,4,YES
1493,2024-07-20,03:47:26,1,46,9,NO
5479,2024-02-28,15:41:18,3,40,7,NO
2482,2024-02-13,10:54:27,2,59,4,NO
4986,2024-03-02,20:30:18,2,48,5,YES
9988,2024-11-17,04:30:01,2,62,1,NO
1977,2024-04-28,09:57:06,7,56,7,NO
4743,2024-05-13,13:23:31,7,54,6,YES
8775,2024-08-30,19:37:24,4,35,8,NO
9415,2024-08-08,09:03:48,2,48,1,YES
3410,2024-05-05,08:05:33,4,43,5,NO
15,2024-12-04,14:42:00,2,37,7,NO
3389,2024-02-06,00:32:07,1,25,4,NO
9861,2024-05-13,03:25:09,2,40,2,NO
5806,2024-05-12,03:56:22,8,80,2,NO
6565,2024-02-18,15:32:14,1,30,8,YES
6462,2024-09-12,19:58:05,3,32,2,YES
8847,2024-11-22,03:20:51,3,62,6,NO
9713,2024-08-18,05:04:55,3,25,5,NO
3493,2024-07-05,19:45:00,4,54,1,NO
9085,2024-10-14,01:28:05,1,21,5,NO
4770,2024-08-03,03:40:06,3,20,7,NO
3130,2024-01-03,19:05:46,7,66,5,YES
7053,2024-04-30,02:45:46,3,6,1,NO
1182,2024-01-08,13:44:41,1,49,4,YES
1622,2024-11-04,14:19:09,1,75,5,NO
9575,2024-11-05,01:43:14,2,36,8,NO
9609,2024-08-16,05:04:46,1,60,6,YES
7972,2024-02-26,11:19:59,1,34,8,YES
6538,2024-08-04,04:13:15,2,29,6,NO
3878,2024-12-02,09:47:18,3,45,8,NO
685,2024-01-13,04:49:50,8,48,6,NO
7327,2024-02-13,23:01:44,3,48,5,NO
2074,2024-09-16,03:58:20,4,11,8,NO
6730,2024-02-02,12:15:28,8,2,8,YES
5514,2024-09-18,20:55:42,4,6,6,NO
43,2024-07-26,20:41:43,4,77,1,NO
3651,2024-01-26,18:32:52,6,38,8,NO
3643,2024-05-27,13:16:20,3,52,7,NO
8411,2024-11-12,20:07:13,3,83,8,NO
6612,2024-10-12,12:56:39,2,18,6,NO
4619,2024-01-15,05:17:25,7,26,5,NO
5791,2024-12-16,21:47:22,2,73,3,NO
9553,2024-06-18,23:54:57,2,72,1,NO
5556,2024-10-03,15:04:55,4,58,8,NO
6716,2024-10-01,10:58:36,4,64,1,NO
3337,2024-02-21,23:33:34,2,34,7,YES
2008,2024-04-08,07:20:55,6,44,2,NO
8978,2024-04-20,00:24:52,1,55,3,NO
8068,2024-09-11,01:58:41,2,44,7,YES
8174,2024-09-24,08:19:06,4,20,8,NO
3463,2024-08-07,19:32:05,3,55,7,NO
1071,2024-08-10,04:40:44,1,82,9,NO
7848,2024-10-31,02:36:53,1,83,2,NO
